max_rh_93710,max_soil_temp_93710,min_wss_93720,date,Season,year,aqi,ozone,pm25,nox,pollutant
94,10.2,0.0,2018-02-28T00:00:00,0.0,2018,65,0.0446000024676323,18.8,0.0373,pm25
81,10.2,0.0,2018-02-19T00:00:00,0.0,2018,53,0.0414999984204769,13.0,0.0263,pm25
98,10.7,0.0,2018-03-05T00:00:00,0.0,2018,46,0.0436000041663647,11.0,0.0405,pm25
98,10.7,0.0,2018-03-04T00:00:00,0.0,2018,45,0.0433999933302402,10.7,0.0352,pm25
98,10.7,0.0,2018-01-26T00:00:00,0.0,2018,76,0.0418999902904034,23.8,0.0757,pm25
95,10.7,0.0,2018-03-03T00:00:00,0.0,2018,40,0.0433000028133392,7.7,0.0119,ozone
96,10.7,0.0,2018-02-13T00:00:00,0.0,2018,61,0.0403999909758568,16.7,0.0751,pm25
96,11.2,0.0,2018-01-20T00:00:00,0.0,2018,93,0.0293999910354614,32.0,0.0561,pm25
99,12.2,0.0,2018-01-07T00:00:00,0.0,2018,97,0.0298000015318394,33.9,0.0345,pm25
100,12.2,0.0,2018-12-28T00:00:00,0.0,2018,101,0.030799999833107,35.6,0.0658,pm25
97,12.2,0.0,2018-03-20T00:00:00,0.25,2018,67,0.0331000052392483,19.6,0.0135,pm25
98,12.7,1.5,2018-03-09T00:00:00,0.0,2018,65,0.0527999997138977,18.8,0.0262,pm25
100,13.2,0.0,2018-12-13T00:00:00,0.75,2018,120,0.0298999920487404,43.2,0.0668,pm25
95,13.2,0.0,2018-03-28T00:00:00,0.25,2018,73,0.0618000030517578,17.0,0.0329,ozone
96,13.7,0.0,2018-12-10T00:00:00,0.75,2018,88,0.0181000046432018,29.7,0.0142,pm25
99,13.7,0.0,2018-12-09T00:00:00,0.75,2018,98,0.0226000025868416,34.4,0.02,pm25
97,13.7,0.0,2018-03-29T00:00:00,0.25,2018,99,0.0696999430656433,18.4,0.0235,ozone
97,14.2,0.0,2018-03-30T00:00:00,0.25,2018,116,0.0752999782562256,17.8,0.0238,ozone
99,14.7,0.0,2018-04-17T00:00:00,0.25,2018,44,0.0471999943256378,6.8,0.0202,ozone
89,14.7,0.0,2018-04-20T00:00:00,0.25,2018,55,0.0536000058054924,14.0,0.0166,pm25
100,15.2,0.0,2018-12-01T00:00:00,0.75,2018,84,0.0232999995350838,27.6,0.0423,pm25
95,15.2,0.0,2018-04-21T00:00:00,0.25,2018,60,0.057499997317791,16.2,0.0114,pm25
100,15.2,0.0,2018-11-24T00:00:00,0.75,2018,50,0.031300000846386,12.0,0.014,pm25
84,16.4,2.1,2018-04-28T00:00:00,0.25,2018,52,0.0527999997138977,12.4,0.0062,pm25
95,18.4,0.0,2018-11-06T00:00:00,0.75,2018,102,0.0513999909162521,35.9,0.0581,pm25
89,19.4,0.0,2018-10-26T00:00:00,0.75,2018,132,0.0797999501228333,25.1,0.0495,ozone
90,22.4,1.5,2018-10-06T00:00:00,0.75,2018,60,0.0443999916315079,16.3,0.0159,pm25
82,22.4,0.0,2018-06-17T00:00:00,0.25,2018,62,0.0491000041365623,17.1,0.0113,pm25
82,22.4,0.0,2018-09-20T00:00:00,1.0,2018,144,0.0833999514579773,26.2,0.0568,ozone
79,22.4,0.0,2018-09-27T00:00:00,0.75,2018,201,0.0904999971389771,28.3,0.028,ozone
77,22.4,0.0,2018-06-22T00:00:00,1.0,2018,201,0.0910999774932861,17.4,0.0185,ozone
75,23.4,0.0,2018-09-11T00:00:00,1.0,2018,98,0.0692999958992004,16.5,0.034,ozone
76,23.4,0.0,2018-09-13T00:00:00,1.0,2018,54,0.0533000007271767,13.3,0.0149,pm25
77,24.4,0.0,2018-09-06T00:00:00,1.0,2018,139,0.0818999409675598,27.9,0.0181,ozone
81,25.4,1.5,2018-08-15T00:00:00,1.0,2018,107,0.0725999474525452,37.2,0.0122,ozone
73,25.4,0.0,2018-07-21T00:00:00,1.0,2018,81,0.064300000667572,15.8,0.0107,ozone
63,25.4,0.0,2018-07-26T00:00:00,1.0,2018,118,0.0758999586105347,33.1,0.0257,ozone
61,25.4,0.0,2018-08-19T00:00:00,1.0,2018,144,0.0831999778747559,24.5,0.0127,ozone
62,25.4,1.5,2018-08-13T00:00:00,1.0,2018,90,0.0669999718666077,21.1,0.0208,ozone
63,25.4,0.0,2018-07-20T00:00:00,1.0,2018,201,0.0930999517440796,21.6,0.0238,ozone
77,16.9,0.0,2018-04-26T00:00:00,0.25,2018,80,0.0638999938964844,19.1,0.015,ozone
88,18.9,0.0,2018-10-31T00:00:00,0.75,2018,70,0.0523999929428101,21.0,0.0301,pm25
86,19.9,0.0,2018-10-22T00:00:00,0.75,2018,131,0.0794999599456787,27.6,0.0465,ozone
85,20.9,1.5,2018-05-23T00:00:00,0.25,2018,58,0.0571000054478645,12.2,0.008,ozone
84,20.9,0.0,2018-06-01T00:00:00,0.25,2018,64,0.0591000057756901,14.6,0.0177,ozone
85,20.9,0.0,2018-10-16T00:00:00,0.75,2018,66,0.0596000030636787,19.0,0.0509,pm25
83,20.9,0.0,2018-05-24T00:00:00,0.25,2018,59,0.0576000027358532,11.0,0.0068,ozone
64,22.9,2.1,2018-09-15T00:00:00,1.0,2018,58,0.056999996304512,12.2,0.0114,ozone
76,22.9,0.0,2018-09-24T00:00:00,0.75,2018,134,0.080299973487854,21.5,0.0431,ozone
87,23.9,0.0,2018-09-02T00:00:00,1.0,2018,201,0.0919999480247498,22.1,0.0161,ozone
78,23.9,0.0,2018-09-08T00:00:00,1.0,2018,75,0.0623999908566475,17.9,0.0199,ozone
61,24.9,0.0,2018-07-12T00:00:00,1.0,2018,98,0.0692999958992004,18.2,0.0154,ozone
41,24.9,0.0,2018-07-06T00:00:00,1.0,2018,130,0.0791999697685242,20.6,0.0126,ozone
86,24.9,0.0,2018-08-08T00:00:00,1.0,2018,201,0.0953999757766724,60.5,0.0274,ozone
81,24.9,0.0,2018-08-16T00:00:00,1.0,2018,103,0.0716999769210815,25.2,0.0166,ozone
65,25.9,0.0,2018-08-05T00:00:00,1.0,2018,201,0.085599958896637,85.8,0.0109,ozone
75,25.9,0.0,2018-07-01T00:00:00,1.0,2018,201,0.0926999449729919,17.3,0.0128,ozone
69,25.9,1.5,2018-07-27T00:00:00,1.0,2018,138,0.0763999819755554,50.4,0.0205,pm25
93,16.1,1.5,2018-04-30T00:00:00,0.25,2018,54,0.0458999909460545,13.5,0.011,pm25
94,18.1,0.0,2018-11-07T00:00:00,0.75,2018,80,0.0638999938964844,24.6,0.0387,ozone
57,20.1,2.1,2018-05-26T00:00:00,0.25,2018,54,0.0504999980330467,13.7,0.0081,pm25
81,20.1,0.0,2018-10-19T00:00:00,0.75,2018,106,0.0723999738693237,21.9,0.0543,ozone
91,21.1,0.0,2018-10-15T00:00:00,0.75,2018,65,0.0536999963223934,18.8,0.0426,pm25
57,22.1,1.5,2018-06-05T00:00:00,0.25,2018,90,0.0668999552726746,15.7,0.0136,ozone
75,22.1,0.0,2018-06-19T00:00:00,0.25,2018,70,0.0608000010251999,13.4,0.0137,ozone
74,23.1,0.0,2018-09-10T00:00:00,1.0,2018,117,0.075499951839447,18.5,0.0276,ozone
65,25.1,1.5,2018-07-16T00:00:00,1.0,2018,128,0.0785999894142151,40.5,0.0118,ozone
57,25.1,0.0,2018-07-17T00:00:00,1.0,2018,200,0.098099946975708,38.4,0.0193,ozone
88,25.1,0.0,2018-08-22T00:00:00,1.0,2018,135,0.0805999636650085,24.9,0.0101,ozone
80,25.1,1.5,2018-07-05T00:00:00,1.0,2018,90,0.0669999718666077,18.6,0.0155,ozone
66,25.1,0.0,2018-08-18T00:00:00,1.0,2018,128,0.0787999629974365,21.4,0.015,ozone
83,26.1,0.0,2018-08-04T00:00:00,1.0,2018,201,0.096299946308136,98.7,0.0134,ozone
75,26.1,0.0,2018-07-28T00:00:00,1.0,2018,148,0.0842999815940857,52.5,0.0176,ozone
85,9.8,0.0,2018-02-21T00:00:00,0.0,2018,66,0.0461999960243702,19.1,0.0758,pm25
76,9.8,0.0,2018-02-22T00:00:00,0.0,2018,57,0.0429999977350235,15.0,0.0427,pm25
96,10.3,0.0,2018-01-03T00:00:00,0.0,2018,171,0.0278000012040138,93.6,0.0419,pm25
83,10.3,0.0,2018-02-18T00:00:00,0.0,2018,71,0.0431999936699867,21.6,0.0443,pm25
91,10.3,0.0,2018-02-17T00:00:00,0.0,2018,80,0.0586000047624111,25.8,0.0553,pm25
99,10.8,0.0,2018-01-30T00:00:00,0.0,2018,119,0.064300000667572,42.8,0.0664999,pm25
97,10.8,1.5,2018-01-25T00:00:00,0.0,2018,58,0.0446000024676323,15.3,0.029,pm25
96,11.3,0.0,2018-02-12T00:00:00,0.0,2018,57,0.0366999953985214,14.8,0.0397,pm25
97,11.3,0.0,2018-03-06T00:00:00,0.0,2018,54,0.0452999994158745,13.3,0.0433,pm25
100,11.3,0.0,2018-12-30T00:00:00,0.0,2018,126,0.0369999967515469,45.6,0.0661,pm25
88,11.3,0.0,2018-03-07T00:00:00,0.0,2018,66,0.0444999970495701,19.2,0.0645,pm25
99,11.3,0.0,2018-02-03T00:00:00,0.0,2018,148,0.062999963760376,54.7,0.0515,pm25
99,11.8,0.0,2018-03-17T00:00:00,0.0,2018,56,0.0433999933302402,14.4,0.0365,pm25
97,11.8,0.0,2018-02-08T00:00:00,0.0,2018,115,0.0524999983608723,41.3,0.0778,pm25
95,11.8,2.1,2018-01-19T00:00:00,0.0,2018,82,0.0388999916613102,26.7,0.0124,pm25
99,11.8,0.0,2018-01-18T00:00:00,0.0,2018,95,0.0156999975442886,33.0,0.0436,pm25
98,11.8,0.0,2018-02-07T00:00:00,0.0,2018,110,0.0544999986886978,39.3,0.0675,pm25
96,12.3,0.0,2018-01-09T00:00:00,0.0,2018,68,0.037699993699789,20.2,0.0254,pm25
98,12.3,0.0,2018-01-08T00:00:00,0.0,2018,71,0.0251999944448471,21.8,0.0178,pm25
99,12.8,0.0,2018-12-15T00:00:00,0.75,2018,97,0.0359999984502792,34.2,0.0598,pm25
95,12.8,0.0,2018-03-10T00:00:00,0.0,2018,52,0.0373999923467636,12.8,0.0143,pm25
98,12.8,2.1,2018-03-21T00:00:00,0.25,2018,49,0.0333999916911125,11.8,0.0125,pm25
100,13.3,0.0,2018-12-25T00:00:00,0.0,2018,92,0.031399991363287,31.7,0.0349,pm25
100,13.3,0.0,2018-12-24T00:00:00,0.0,2018,89,0.0266000032424927,30.2,0.031,pm25
95,13.3,0.0,2018-12-23T00:00:00,0.0,2018,85,0.0224999971687794,28.3,0.0224,pm25
92,13.3,1.5,2018-03-15T00:00:00,0.0,2018,44,0.0471999943256378,9.5,0.0102,ozone
99,13.8,0.0,2018-03-14T00:00:00,0.0,2018,43,0.0401000045239925,10.3,0.04,pm25
94,13.8,0.0,2018-03-24T00:00:00,0.25,2018,50,0.0519999973475933,11.9,0.0166,pm25
96,14.3,0.0,2018-04-18T00:00:00,0.25,2018,51,0.0456999950110912,12.1,0.0216,pm25
100,14.3,0.0,2018-11-22T00:00:00,0.75,2018,74,0.038100004196167,23.2,0.0309,pm25
97,14.8,0.0,2018-11-20T00:00:00,0.75,2018,162,0.0558000020682812,76.2,0.0818999,pm25
99,15.3,0.0,2018-11-30T00:00:00,0.75,2018,56,0.0311999954283237,14.3,0.0177,pm25
91,15.3,0.0,2018-11-16T00:00:00,0.75,2018,158,0.0558999925851822,68.3,0.0976,pm25
94,15.3,0.0,2018-04-13T00:00:00,0.25,2018,46,0.0501999966800213,10.1,0.0158,ozone
95,15.8,0.0,2018-11-14T00:00:00,0.75,2018,103,0.0451999939978123,36.3,0.1049,pm25
97,15.8,0.0,2018-04-14T00:00:00,0.25,2018,85,0.0652999877929688,14.1,0.0199,ozone
93,16.6,0.0,2018-04-04T00:00:00,0.25,2018,58,0.0571000054478645,15.6,0.0262,pm25
90,16.6,1.5,2018-04-08T00:00:00,0.25,2018,45,0.0439999997615814,10.7,0.0093,pm25
91,17.6,0.0,2018-11-09T00:00:00,0.75,2018,97,0.0631999969482422,33.8,0.0774,pm25
88,18.6,0.0,2018-11-02T00:00:00,0.75,2018,74,0.0618999935686588,22.8,0.05,pm25
91,18.6,0.0,2018-11-04T00:00:00,0.75,2018,90,0.0669999718666077,29.4,0.0427,ozone
93,18.6,0.0,2018-11-05T00:00:00,0.75,2018,76,0.0594999976456165,24.0,0.0399,pm25
77,20.6,0.0,2018-05-12T00:00:00,0.25,2018,57,0.0568999908864498,14.2,0.0089,ozone
83,22.6,0.0,2018-09-16T00:00:00,1.0,2018,48,0.0518999919295311,10.4,0.0079,ozone
89,22.6,0.0,2018-10-02T00:00:00,0.75,2018,69,0.0603999905288219,15.2,0.0258,ozone
84,22.6,0.0,2018-06-16T00:00:00,0.25,2018,81,0.0641999840736389,13.6,0.0106,ozone
92,22.6,0.0,2018-10-01T00:00:00,0.75,2018,80,0.0638999938964844,20.8,0.0345,ozone
84,22.6,0.0,2018-09-25T00:00:00,0.75,2018,128,0.0787999629974365,21.3,0.063,ozone
84,22.6,0.0,2018-06-13T00:00:00,0.25,2018,141,0.0823999643325806,18.5,0.0229,ozone
84,24.6,0.0,2018-09-04T00:00:00,1.0,2018,201,0.0949999690055847,36.3,0.0244,ozone
81,24.6,0.0,2018-09-05T00:00:00,1.0,2018,118,0.0758000016212463,27.7,0.0296,ozone
76,25.6,0.0,2018-07-02T00:00:00,1.0,2018,201,0.0911999940872192,73.1,0.0145,ozone
77,25.6,0.0,2018-07-03T00:00:00,1.0,2018,142,0.0827999711036682,23.6,0.0201,ozone
76,25.6,0.0,2018-07-04T00:00:00,1.0,2018,145,0.0644999742507935,53.4,0.0099,pm25
95,16.3,0.0,2018-04-11T00:00:00,0.25,2018,49,0.0533000007271767,10.5,0.0118,ozone
93,16.3,0.0,2018-04-10T00:00:00,0.25,2018,57,0.0568000003695488,13.3,0.0373,ozone
93,16.3,0.0,2018-11-12T00:00:00,0.75,2018,106,0.0538000017404556,37.7,0.0753999,pm25
92,16.3,0.0,2018-04-24T00:00:00,0.25,2018,94,0.0682999491691589,19.0,0.0233,ozone
83,16.3,4.1,2018-04-29T00:00:00,0.25,2018,55,0.0466999933123589,13.9,0.006,pm25
84,19.3,0.0,2018-10-30T00:00:00,0.75,2018,50,0.0461999960243702,11.9,0.0259,pm25
85,20.3,0.0,2018-10-18T00:00:00,0.75,2018,81,0.0640999674797058,16.5,0.0557,ozone
93,21.3,0.0,2018-10-13T00:00:00,0.75,2018,93,0.067799985408783,22.4,0.0361,ozone
77,21.3,1.5,2018-05-10T00:00:00,0.25,2018,57,0.0568000003695488,14.0,0.0101,ozone
91,21.3,0.0,2018-10-14T00:00:00,0.75,2018,60,0.055699996650219,16.2,0.0225,pm25
90,21.3,0.0,2018-10-10T00:00:00,0.75,2018,83,0.0516999959945679,27.3,0.0225,pm25
73,21.3,1.5,2018-06-11T00:00:00,0.25,2018,81,0.0641999840736389,11.8,0.0176,ozone
62,22.3,3.1,2018-05-30T00:00:00,0.25,2018,60,0.0576000027358532,16.5,0.0099,pm25
80,22.3,0.0,2018-09-17T00:00:00,1.0,2018,61,0.0579999983310699,13.9,0.0277,ozone
76,22.3,0.0,2018-09-26T00:00:00,0.75,2018,200,0.0985999703407288,25.7,0.0289,ozone
79,22.3,1.5,2018-09-18T00:00:00,1.0,2018,72,0.0613999925553799,16.3,0.0139,ozone
77,23.3,1.5,2018-09-14T00:00:00,1.0,2018,88,0.0663999915122986,12.6,0.0303,ozone
80,24.3,0.0,2018-08-29T00:00:00,1.0,2018,97,0.0689999461174011,17.2,0.0091,ozone
74,24.3,1.5,2018-06-29T00:00:00,1.0,2018,92,0.0674999952316284,14.6,0.0121,ozone
83,24.3,2.1,2018-08-28T00:00:00,1.0,2018,77,0.0628999471664429,19.2,0.0099,ozone
59,25.3,1.5,2018-07-24T00:00:00,1.0,2018,82,0.0644999742507935,20.5,0.0133,ozone
55,25.3,2.1,2018-07-22T00:00:00,1.0,2018,69,0.0603999905288219,15.9,0.0074,ozone
77,25.3,0.0,2018-08-10T00:00:00,1.0,2018,200,0.101699948310852,67.1,0.0342,ozone
67,25.3,1.5,2018-08-14T00:00:00,1.0,2018,96,0.0688999891281128,26.0,0.0166,ozone
59,26.3,1.5,2018-08-02T00:00:00,1.0,2018,201,0.0878999829292297,32.0,0.0157,ozone
78,26.3,0.0,2018-08-01T00:00:00,1.0,2018,201,0.0965999960899353,67.3,0.0249,ozone
95,9.9,3.1,2018-03-01T00:00:00,0.0,2018,44,0.0329999998211861,10.6,0.0123,pm25
98,9.9,0.0,2018-01-28T00:00:00,0.0,2018,117,0.0408999919891357,42.1,0.0731,pm25
94,9.9,0.0,2018-01-02T00:00:00,0.0,2018,164,0.0346000045537949,81.5,0.0721999,pm25
89,9.9,0.0,2018-02-25T00:00:00,0.0,2018,62,0.0463000014424324,17.3,0.0658,pm25
88,10.4,0.0,2018-02-15T00:00:00,0.0,2018,46,0.0403999909758568,11.0,0.0423,pm25
99,10.9,0.0,2018-01-24T00:00:00,0.0,2018,127,0.0371000058948994,46.0,0.0558,pm25
99,10.9,0.0,2018-01-04T00:00:00,0.0,2018,164,0.0291000045835972,81.4,0.0252,pm25
99,10.9,0.0,2018-01-31T00:00:00,0.0,2018,143,0.0316000059247017,52.6,0.0716,pm25
98,11.4,0.0,2018-02-04T00:00:00,0.0,2018,131,0.0564999990165234,47.7,0.0344,pm25
89,11.9,0.0,2018-03-08T00:00:00,0.0,2018,48,0.0488999933004379,11.6,0.0612,pm25
99,11.9,0.0,2018-01-11T00:00:00,0.0,2018,58,0.0328000001609325,15.4,0.0677,pm25
100,12.9,0.0,2018-12-20T00:00:00,0.75,2018,106,0.0243000015616417,37.5,0.0723,pm25
97,12.9,0.0,2018-03-26T00:00:00,0.25,2018,41,0.0436999946832657,9.8,0.0292,pm25
100,12.9,0.0,2018-12-21T00:00:00,0.0,2018,114,0.0147999972105026,40.6,0.0296,pm25
98,13.4,0.0,2018-03-22T00:00:00,0.25,2018,60,0.0368000008165836,16.4,0.0108,pm25
100,13.9,0.0,2018-12-07T00:00:00,0.75,2018,95,0.0232999995350838,32.9,0.0716,pm25
95,13.9,1.5,2018-03-13T00:00:00,0.0,2018,36,0.0368999913334846,8.6,0.0202,pm25
95,13.9,0.0,2018-12-04T00:00:00,0.75,2018,70,0.0238999910652637,21.0,0.0361,pm25
100,13.9,0.0,2018-12-08T00:00:00,0.75,2018,133,0.0238999910652637,48.4,0.0504,pm25
97,14.9,0.0,2018-11-19T00:00:00,0.75,2018,164,0.0496999956667423,80.2,0.09,pm25
100,15.4,0.0,2018-11-26T00:00:00,0.75,2018,92,0.0323999933898449,31.7,0.0553,pm25
100,15.4,0.0,2018-11-25T00:00:00,0.75,2018,87,0.0208999924361706,29.1,0.0438,pm25
99,15.4,0.0,2018-11-29T00:00:00,0.75,2018,52,0.035300001502037,12.6,0.0224,pm25
86,15.4,0.0,2018-04-15T00:00:00,0.25,2018,63,0.0566999949514866,17.8,0.0144,pm25
87,15.9,4.6,2018-04-12T00:00:00,0.25,2018,47,0.0511999949812889,6.7,0.0053,ozone
97,16.8,0.0,2018-04-07T00:00:00,0.25,2018,56,0.040499996393919,14.5,0.0057,pm25
94,16.8,0.0,2018-05-03T00:00:00,0.25,2018,62,0.0559999980032444,17.4,0.0153,pm25
97,16.8,0.0,2018-04-03T00:00:00,0.25,2018,53,0.0554999969899654,11.7,0.0232,ozone
92,16.8,0.0,2018-05-02T00:00:00,0.25,2018,56,0.055699996650219,14.6,0.0197,pm25
94,19.8,0.0,2018-10-23T00:00:00,0.75,2018,87,0.0643999576568604,29.3,0.0433,pm25
82,20.8,1.5,2018-05-19T00:00:00,0.25,2018,58,0.056999996304512,14.7,0.0079,ozone
78,20.8,2.1,2018-05-20T00:00:00,0.25,2018,57,0.0536999963223934,14.8,0.0049,pm25
76,21.8,0.0,2018-06-10T00:00:00,0.25,2018,45,0.0486000031232834,9.7,0.0079,ozone
80,21.8,0.0,2018-10-08T00:00:00,0.75,2018,64,0.05460000410676,18.4,0.0332,pm25
83,22.8,0.0,2018-06-23T00:00:00,1.0,2018,139,0.0818999409675598,45.3,0.0217,ozone
63,22.8,0.0,2018-06-15T00:00:00,0.25,2018,123,0.0773999691009521,16.5,0.0187,ozone
76,22.8,1.5,2018-09-29T00:00:00,0.75,2018,67,0.0528999902307987,19.9,0.0091,pm25
64,22.8,0.0,2018-06-14T00:00:00,0.25,2018,92,0.0674999952316284,14.3,0.0122,ozone
47,24.8,0.0,2018-07-08T00:00:00,1.0,2018,87,0.0658999681472778,13.1,0.0084,ozone
62,24.8,0.0,2018-07-11T00:00:00,1.0,2018,144,0.083299994468689,16.7,0.0186,ozone
64,24.8,0.0,2018-07-07T00:00:00,1.0,2018,141,0.0822999477386475,20.0,0.0106,ozone
79,24.8,0.0,2018-08-07T00:00:00,1.0,2018,155,0.11269998550415,63.6,0.0266,pm25
100,10.5,0.0,2019-02-24T00:00:00,0.0,2019,80,0.0503999926149845,25.9,0.0308,pm25
94,11.0,0.0,2019-02-25T00:00:00,0.0,2019,54,0.0451000034809113,13.5,0.0212,pm25
100,11.0,0.0,2019-01-07T00:00:00,0.0,2019,58,0.0354999974370003,15.2,0.0235,pm25
100,11.5,0.0,2019-02-07T00:00:00,0.0,2019,72,0.0397999994456768,22.1,0.063,pm25
94,11.5,0.0,2019-01-08T00:00:00,0.0,2019,76,0.0343999937176704,23.9,0.0397,pm25
100,12.0,0.0,2019-01-29T00:00:00,0.0,2019,143,0.0316000059247017,52.6,0.0576,pm25
100,12.0,0.0,2019-01-14T00:00:00,0.0,2019,81,0.0112999975681305,26.3,0.0417,pm25
79,12.5,1.5,2019-02-27T00:00:00,0.0,2019,52,0.0368999913334846,12.7,0.0142,pm25
97,12.5,0.0,2019-02-05T00:00:00,0.0,2019,52,0.0394999980926514,12.7,0.0296,pm25
99,13.0,0.0,2019-12-29T00:00:00,0.0,2019,63,0.031300000846386,18.0,0.0312,pm25
100,13.0,1.5,2019-03-01T00:00:00,0.0,2019,79,0.0331000052392483,25.3,0.0127,pm25
98,13.0,1.5,2019-02-28T00:00:00,0.0,2019,53,0.0342999994754791,13.2,0.0078,pm25
100,13.5,0.0,2019-12-22T00:00:00,0.0,2019,66,0.0316999964416027,19.0,0.0206,pm25
99,13.5,0.0,2019-12-21T00:00:00,0.0,2019,59,0.0271000042557716,16.0,0.0514,pm25
96,13.5,0.0,2019-03-18T00:00:00,0.0,2019,74,0.0621000044047832,15.8,0.0234,ozone
97,13.5,0.0,2019-03-08T00:00:00,0.0,2019,42,0.0451000034809113,8.3,0.0217,ozone
100,13.5,0.0,2019-12-23T00:00:00,0.0,2019,38,0.0213000029325485,9.0,0.016,pm25
100,14.0,0.0,2019-03-26T00:00:00,0.25,2019,62,0.0533000007271767,17.3,0.0191,pm25
59,14.0,0.0,2019-03-04T00:00:00,0.0,2019,39,0.0421999953687191,6.4,0.0134,ozone
99,17.0,0.0,2019-11-18T00:00:00,0.75,2019,112,0.0653999447822571,39.9,0.037,pm25
99,17.0,0.0,2019-11-19T00:00:00,0.75,2019,109,0.0613000020384789,38.6,0.0362,pm25
78,23.0,0.0,2019-06-12T00:00:00,0.25,2019,201,0.0914999842643738,22.9,0.0172,ozone
71,23.0,1.5,2019-06-14T00:00:00,0.25,2019,70,0.0608000010251999,16.3,0.0098,ozone
67,23.0,0.0,2019-06-13T00:00:00,0.25,2019,201,0.0930999517440796,20.4,0.011,ozone
81,25.0,1.5,2019-08-21T00:00:00,1.0,2019,102,0.0653999447822571,36.1,0.01,pm25
73,25.0,0.0,2019-07-25T00:00:00,1.0,2019,201,0.0950999855995178,26.7,0.0163,ozone
86,25.0,1.5,2019-09-09T00:00:00,1.0,2019,52,0.04789999127388,12.4,0.0152,pm25
88,25.0,0.0,2019-08-13T00:00:00,1.0,2019,118,0.0758000016212463,17.3,0.022,ozone
74,27.0,1.5,2019-07-27T00:00:00,1.0,2019,201,0.0898999571800232,22.6,0.0097,ozone
88,17.5,0.0,2019-11-01T00:00:00,0.75,2019,96,0.0513999909162521,33.5,0.0784,pm25
95,21.5,0.0,2019-10-03T00:00:00,0.75,2019,66,0.0596000030636787,17.3,0.0264,ozone
76,23.5,2.6,2019-06-27T00:00:00,1.0,2019,55,0.0519999973475933,14.2,0.0044,pm25
78,24.5,2.1,2019-08-11T00:00:00,1.0,2019,52,0.0516000054776669,12.5,0.0073,pm25
68,25.5,0.0,2019-09-02T00:00:00,1.0,2019,201,0.0889999866485596,20.8,0.0127,ozone
74,25.5,2.1,2019-08-09T00:00:00,1.0,2019,59,0.0576000027358532,12.7,0.0089,ozone
78,25.5,0.0,2019-08-24T00:00:00,1.0,2019,201,0.0925999879837036,24.2,0.0109,ozone
85,27.5,0.0,2019-07-28T00:00:00,1.0,2019,201,0.085599958896637,29.1,0.016,ozone
100,10.6,0.0,2019-02-19T00:00:00,0.0,2019,78,0.040499996393919,24.9,0.0402,pm25
100,10.6,0.0,2019-01-02T00:00:00,0.0,2019,124,0.0328999906778336,45.0,0.0777,pm25
97,11.1,1.5,2019-02-10T00:00:00,0.0,2019,70,0.0453999936580658,21.3,0.0348,pm25
96,11.1,1.5,2019-02-09T00:00:00,0.0,2019,45,0.0411999933421612,10.9,0.0069,pm25
100,11.1,0.0,2019-02-11T00:00:00,0.0,2019,53,0.0433999933302402,12.9,0.0435,pm25
100,11.6,0.0,2019-01-25T00:00:00,0.0,2019,108,0.0364999994635582,38.2,0.064,pm25
100,11.6,0.0,2019-02-16T00:00:00,0.0,2019,48,0.0398999936878681,11.4,0.0254,pm25
100,11.6,0.0,2019-01-24T00:00:00,0.0,2019,94,0.0336000025272369,32.7,0.0692,pm25
100,11.6,0.0,2019-01-26T00:00:00,0.0,2019,116,0.0361000038683414,41.5,0.0457,pm25
85,12.1,2.1,2019-01-16T00:00:00,0.0,2019,61,0.0309999994933605,16.9,0.0141,pm25
99,12.1,0.0,2019-02-06T00:00:00,0.0,2019,88,0.037699993699789,29.7,0.0735,pm25
98,12.6,0.0,2019-02-04T00:00:00,0.0,2019,51,0.0374999977648258,12.1,0.009,pm25
100,12.6,0.0,2019-01-17T00:00:00,0.0,2019,63,0.0283999927341938,17.6,0.0158,pm25
100,13.1,1.5,2019-03-02T00:00:00,0.0,2019,79,0.0339999981224537,25.3,0.007,pm25
100,13.1,0.0,2019-03-17T00:00:00,0.0,2019,59,0.0573999918997288,14.6,0.029,ozone
100,13.6,0.0,2019-12-20T00:00:00,0.75,2019,102,0.0331999957561493,36.0,0.0545,pm25
100,13.6,0.0,2019-12-24T00:00:00,0.0,2019,95,0.0298999920487404,33.0,0.0448,pm25
100,13.6,0.0,2019-12-25T00:00:00,0.0,2019,76,0.0342999994754791,24.0,0.0353,pm25
94,14.1,0.0,2019-03-05T00:00:00,0.0,2019,72,0.0338999927043915,22.2,0.0136,pm25
100,14.6,0.0,2019-04-01T00:00:00,0.25,2019,56,0.0562999993562698,14.3,0.0268,pm25
100,15.1,0.0,2019-04-06T00:00:00,0.25,2019,51,0.055100005120039,12.0,0.02,ozone
98,17.2,0.0,2019-11-10T00:00:00,0.75,2019,131,0.0727999806404114,47.8,0.0549,pm25
91,17.2,0.0,2019-11-05T00:00:00,0.75,2019,124,0.0774999856948853,33.4,0.0727,ozone
94,17.2,0.0,2019-11-03T00:00:00,0.75,2019,102,0.071399986743927,30.8,0.0548,ozone
99,17.2,0.0,2019-11-16T00:00:00,0.75,2019,99,0.0533000007271767,34.8,0.0537,pm25
99,17.2,0.0,2019-11-09T00:00:00,0.75,2019,134,0.0747999548912048,48.9,0.0495,pm25
98,17.2,0.0,2019-11-06T00:00:00,0.75,2019,115,0.074999988079071,30.1,0.0537,ozone
