date,month,year,Season,carryover,max_rh_93612,max_stat_pres_93612,min_stat_press_93612,sum_sol_rad_93612,max_eto_93710,max_precip_93710,max_soil_temp_93710,max_wss_93720,min_wss_93720,nox,ozone,pm25,pollutant,aqi
2013-01-10T00:00:00,1,2013,0.0,115,99,1006.57,1002.57,1764990.719999962,0.27,0.0,9.9,7.7,2.1,0.028,0.0389999970793724,8.0,ozone,36
2015-03-12T00:00:00,3,2015,0.0,102,99,1011.9,1009.23,1871589.2800000275,0.46,0.46,15.1,4.1,0.0,0.035,0.0509999990463257,34.0,pm25,97
2012-02-10T00:00:00,2,2012,0.0,107,98,1009.23,1003.9,2299714.5600001109,0.39,0.39,11.5,7.2,0.0,0.093,0.0579999983310699,38.0,pm25,107
2013-05-01T00:00:00,5,2013,0.25,90,62,1003.9,995.9,4442630.3999998057,0.73,0.0,17.3,4.6,0.0,0.032,0.0759999752044678,20.0,ozone,118
2017-07-22T00:00:00,7,2017,1.0,91,62,999.233,994.834,4490876.1599999378,0.8,0.8,25.6,4.1,0.0,0.0162,0.0760999917984009,22.8,ozone,119
2018-03-21T00:00:00,3,2018,0.25,67,93,1000.7,998.3,578949.119999974,0.05,0.05,12.8,7.7,2.1,0.0125,0.0333999916911125,11.8,pm25,49
2012-03-24T00:00:00,3,2012,0.25,74,90,999.9,994.567,3614411.5200003,0.59,0.59,14.6,5.7,0.0,0.016,0.0579999983310699,16.0,ozone,61
2017-06-21T00:00:00,6,2017,1.0,201,69,993.101,989.368,4808494.0800000206,0.87,0.87,27.4,5.1,1.5,0.0146,0.0836999416351318,24.8,ozone,145
2017-03-05T00:00:00,3,2017,0.0,64,100,1008.97,998.433,1760970.2399999632,0.36,0.36,12.7,10.3,0.0,0.0391,0.0466000027954578,18.7,pm25,65
2016-03-19T00:00:00,3,2016,0.0,74,88,1005.77,1002.57,3015359.9999999995,0.56,0.56,13.8,2.6,0.0,0.0272,0.0613000020384789,26.0,pm25,80
2013-11-15T00:00:00,11,2013,0.75,153,100,994.567,990.568,1905707.5199999528,0.32,0.0,14.9,5.1,0.0,0.0969999,0.0429999977350235,48.0,pm25,132
2017-07-31T00:00:00,7,2017,1.0,131,51,1002.3,997.5,4442630.3999998737,0.88,0.88,26.3,6.7,1.5,0.0145,0.0776000022888184,20.3,ozone,124
2012-04-01T00:00:00,4,2012,0.25,91,100,1009.23,1003.9,3296793.5999998939,0.55,0.55,15.1,10.3,0.0,0.007,0.0469999983906746,11.0,pm25,46
2012-07-23T00:00:00,7,2012,1.0,143,53,998.567,995.9,4478814.71999984,0.82,0.82,25.1,5.1,0.0,0.033,0.0899999737739563,25.0,ozone,201
2018-07-15T00:00:00,7,2018,1.0,124,32,999.1,994.834,4032541.4400002048,0.82,0.82,25.0,8.8,2.1,0.0098,0.0531000047922134,12.1,pm25,51
2012-11-03T00:00:00,11,2012,0.75,102,100,1007.9,1005.23,2086629.119999968,0.37,0.37,18.0,2.6,0.0,0.061,0.0459999963641167,36.0,pm25,102
2012-01-03T00:00:00,1,2012,0.0,161,100,1014.57,1011.9,1342840.3199999945,0.2,0.2,10.5,3.6,0.0,0.125,0.0169999971985817,74.0,pm25,161
2018-04-16T00:00:00,4,2018,0.25,63,91,1008.43,1000.83,2492697.5999999563,0.5,0.5,15.5,10.3,0.0,0.0114,0.0464999973773956,10.9,pm25,45
2017-09-19T00:00:00,9,2017,1.0,81,60,1001.37,998.567,3485756.1600000472,0.63,0.63,22.3,6.7,2.6,0.0086,0.0508999936282635,12.4,pm25,52
2013-03-08T00:00:00,3,2013,0.0,66,100,1003.9,994.567,1346860.8000000478,0.26,1.8,12.1,6.2,1.5,0.013,0.0379999987781048,11.0,pm25,46
2017-03-27T00:00:00,3,2017,0.25,67,78,1007.77,1005.23,3357100.8000000389,0.54,0.54,15.3,10.3,1.5,0.0079,0.0438000001013279,7.9,ozone,41
2018-02-20T00:00:00,2,2018,0.0,53,69,1010.3,1005.63,2609291.52000006,0.37,0.37,9.7,4.6,0.0,0.065,0.0391000024974346,11.1,pm25,46
2019-08-09T00:00:00,8,2019,1.0,72,38,1000.03,996.567,4346138.8799997279,0.79,0.79,25.5,7.2,2.1,0.0089,0.0576000027358532,12.7,ozone,59
2018-07-16T00:00:00,7,2018,1.0,51,44,999.233,995.634,4535101.4399999836,0.85,0.85,25.1,6.7,1.5,0.0118,0.0785999894142151,40.5,ozone,128
2016-05-06T00:00:00,5,2016,0.25,45,92,1001.9,999.9,2106731.5199999497,0.52,0.52,19.7,5.1,0.0,0.0154,0.0461000055074692,9.0,ozone,43
2018-03-06T00:00:00,3,2018,0.0,46,94,1007.77,1003.23,3148035.8399997116,0.46,0.46,11.3,2.6,0.0,0.0433,0.0452999994158745,13.3,pm25,54
2013-11-19T00:00:00,11,2013,0.75,95,100,1003.9,999.9,1495618.5599999558,0.28,0.0,14.2,3.1,0.0,0.075,0.0399999991059303,33.0,pm25,95
2013-12-15T00:00:00,12,2013,0.75,166,85,1013.23,1009.23,1527782.4000000283,0.25,0.1,9.1,2.6,0.0,0.095,0.0349999964237213,86.0,pm25,167
2012-09-13T00:00:00,9,2012,1.0,201,64,1005.23,999.9,3529981.4400000824,0.69,0.69,26.1,4.6,0.0,0.057,0.108999967575073,40.0,pm25,112
2013-01-04T00:00:00,1,2013,0.0,124,100,1013.23,1009.23,1604171.5200000098,0.24,0.1,9.4,2.1,0.0,0.119,0.0379999987781048,66.0,pm25,156
2012-04-12T00:00:00,4,2012,0.25,42,100,1006.57,1001.23,1813236.479999936,0.46,0.46,13.9,8.8,2.1,0.008,0.0469999983906746,18.0,pm25,63
2012-08-10T00:00:00,8,2012,1.0,82,54,995.9,991.901,4293872.63999964,0.81,0.81,25.9,5.1,0.0,0.024,0.114999949932098,24.0,pm25,76
2015-03-23T00:00:00,3,2015,0.25,57,81,1011.9,1009.23,3425448.9600000926,0.6,0.6,16.2,8.2,1.5,0.015,0.0509999990463257,8.0,ozone,47
2012-07-28T00:00:00,7,2012,1.0,118,75,1002.57,998.567,4752207.3600002937,0.86,0.86,24.6,5.7,0.0,0.012,0.074999988079071,17.0,ozone,115
2017-07-02T00:00:00,7,2017,1.0,87,77,998.967,995.5,4900965.12000017,0.83,0.83,25.3,5.1,0.0,0.01,0.0767999887466431,20.1,ozone,121
2019-02-04T00:00:00,2,2019,0.0,37,95,994.034,990.301,1688601.6000000332,0.36,0.36,12.6,10.8,0.0,0.009,0.0374999977648258,12.1,pm25,51
2012-09-14T00:00:00,9,2012,1.0,112,71,1003.9,998.567,3666677.7600001036,0.7,0.7,26.0,5.1,0.0,0.035,0.113999962806702,32.0,pm25,93
2019-03-08T00:00:00,3,2019,0.0,46,89,1005.1,1001.37,2942991.3599999864,0.38,0.38,13.5,5.7,0.0,0.0217,0.0451000034809113,8.3,ozone,42
2018-07-13T00:00:00,7,2018,1.0,98,42,1001.1,997.5,4185319.680000009,0.84,0.84,25.2,7.2,1.5,0.0129,0.0712999701499939,20.2,ozone,102
2013-08-10T00:00:00,8,2013,1.0,77,98,1001.23,997.234,4313975.0399997383,0.75,0.0,25.6,6.2,0.0,0.011,0.061999998986721,23.0,pm25,74
2016-06-03T00:00:00,6,2016,0.25,201,60,1005.1,1000.83,4844678.4000003645,0.88,0.88,24.7,4.6,0.0,0.0238,0.09579998254776,28.0,ozone,201
2012-11-02T00:00:00,11,2012,0.75,105,100,1005.23,1002.57,1318717.4399999753,0.35,0.35,18.1,3.1,0.0,0.081,0.0319999977946281,36.0,pm25,102
2012-06-23T00:00:00,6,2012,1.0,50,87,998.567,995.9,4800453.1200001463,0.75,0.75,22.9,9.8,0.0,0.004,0.0499999970197678,6.0,ozone,46
2016-06-29T00:00:00,6,2016,1.0,201,49,1002.3,998.967,4888903.6800000723,0.95,0.95,25.4,7.7,1.5,0.02,0.0801999568939209,17.0,ozone,133
2019-06-15T00:00:00,6,2019,0.25,70,72,998.034,994.434,4687879.6800003406,0.84,0.84,22.8,7.2,0.0,0.0143,0.0625,16.7,ozone,75
2015-03-17T00:00:00,3,2015,0.0,80,83,1006.57,1002.57,2038383.3600000492,0.4,0.4,16.1,4.6,0.0,0.017,0.0539999976754189,18.0,pm25,63
2013-07-16T00:00:00,7,2013,1.0,108,93,999.9,994.567,4006275.7000000714,0.77,0.0,26.8,7.2,0.0,0.014,0.0699999928474426,232.0,pm25,282
2012-06-22T00:00:00,6,2012,1.0,146,74,999.9,995.9,4892924.1600002954,0.78,0.78,23.7,7.2,0.0,0.01,0.0469999983906746,12.0,pm25,50
2019-12-30T00:00:00,12,2019,0.0,63,100,1006.3,1001.63,884505.59999999125,0.18,0.18,12.8,4.1,0.0,0.0599,0.0173999927937984,33.0,pm25,95
2017-05-31T00:00:00,5,2017,0.25,55,67,1000.3,996.967,2894745.5999998655,0.67,0.67,19.6,7.2,0.0,0.0101,0.0503999926149845,10.2,ozone,47
2016-06-07T00:00:00,6,2016,0.25,116,61,999.9,997.5,4816535.0400002757,0.93,0.93,25.2,7.7,2.1,0.0126,0.0618999935686588,12.0,ozone,74
2016-03-21T00:00:00,3,2016,0.25,127,96,1008.43,1005.37,1797154.5599999398,0.36,0.36,14.1,6.2,0.0,0.0134,0.0416000038385391,27.0,pm25,82
2012-02-03T00:00:00,2,2012,0.0,99,100,1005.23,1002.57,2195182.0799999563,0.39,0.39,11.1,3.1,0.0,0.091,0.0399999991059303,34.0,pm25,97
2012-12-06T00:00:00,12,2012,0.75,80,100,1006.57,1003.9,321638.39999999461,0.03,0.03,15.3,6.7,2.6,0.011,0.0229999981820583,19.0,pm25,66
2017-03-14T00:00:00,3,2017,0.0,100,44,1004.83,1002.3,3373182.7199999783,0.57,0.57,15.5,3.6,0.0,0.0447,0.0751999616622925,18.5,ozone,116
2012-12-16T00:00:00,12,2012,0.75,160,100,1007.9,1005.23,1322737.9200000032,0.24,0.24,12.0,3.1,0.0,0.048,0.0389999970793724,42.0,pm25,117
2015-04-05T00:00:00,4,2015,0.25,80,78,1002.57,998.567,3421428.4799999371,0.63,0.63,15.1,9.3,1.5,0.006,0.0559999980032444,8.0,ozone,54
2016-01-11T00:00:00,1,2016,0.0,93,90,1021.1,1018.43,1572007.6799999794,0.27,0.27,11.0,3.1,0.0,0.0854999,0.0321999937295914,32.0,pm25,93
2012-01-25T00:00:00,1,2012,0.0,134,100,1017.23,1014.57,1781072.6400000178,0.29,0.29,10.6,3.1,0.0,0.112,0.0299999974668026,61.0,pm25,154
2015-04-28T00:00:00,4,2015,0.25,90,69,1003.9,999.9,4474794.2399998046,0.77,0.77,17.5,6.2,0.0,0.022,0.074999988079071,29.0,ozone,115
2017-05-09T00:00:00,5,2017,0.25,94,74,996.834,993.634,4591388.15999958,0.76,0.76,19.4,4.6,0.0,0.0207,0.0773999691009521,18.4,ozone,123
2017-05-02T00:00:00,5,2017,0.25,109,52,1000.43,997.1,4466753.2799998475,0.73,0.73,18.2,6.2,0.0,0.0437,0.0857999920845032,16.7,ozone,201
2019-01-17T00:00:00,1,2019,0.0,61,98,1010.3,1000.03,755850.2399999554,0.29,0.29,12.6,9.3,0.0,0.0158,0.0283999927341938,17.6,pm25,63
2013-05-12T00:00:00,5,2013,0.25,200,88,1005.23,999.9,4627572.4800000293,0.82,0.0,22.0,7.2,0.0,0.011,0.10099995136261,29.0,ozone,200
2019-11-18T00:00:00,11,2019,0.75,96,80,1002.3,994.034,1801175.0400000089,0.34,0.34,17.0,2.6,0.0,0.037,0.0653999447822571,39.9,pm25,112
2015-04-15T00:00:00,4,2015,0.25,51,73,1009.23,1003.9,4209442.5599997211,0.64,0.64,14.8,5.1,0.0,0.029,0.0609999969601631,16.0,ozone,71
2013-09-23T00:00:00,9,2013,0.75,50,100,1001.23,997.234,3457612.8000001144,0.56,0.0,22.5,4.1,0.0,0.041,0.0719999670982361,21.0,ozone,104
2017-09-02T00:00:00,9,2017,1.0,201,26,996.967,993.634,3481735.6800001846,0.74,0.74,28.8,3.6,0.0,0.0186,0.0981999635696411,42.4,ozone,200
2018-02-27T00:00:00,2,2018,0.0,58,94,1006.7,998.3,1362942.7200000195,0.3,0.3,9.6,3.1,0.0,0.0422,0.035300001502037,16.2,pm25,60
2013-09-05T00:00:00,9,2013,1.0,101,85,998.567,995.9,3722964.4800001848,0.7,0.0,26.4,6.2,2.1,0.012,0.0699999928474426,14.0,ozone,100
2016-03-22T00:00:00,3,2016,0.25,82,88,1011.1,1007.9,3662657.280000187,0.59,0.59,14.0,9.8,3.1,0.0085,0.042600005865097,15.0,pm25,57
2013-02-25T00:00:00,2,2013,0.0,68,100,1011.9,1006.57,2846499.8399999575,0.51,0.0,10.2,3.1,0.0,0.073,0.0459999963641167,26.0,pm25,80
2012-09-24T00:00:00,9,2012,0.75,93,61,999.9,995.9,3421428.4799999516,0.69,0.69,24.1,6.2,0.0,0.022,0.0669999718666077,48.0,pm25,132
2019-02-17T00:00:00,2,2019,0.0,48,100,1006.7,1001.5,1632314.8799999731,0.3,0.3,11.3,5.7,0.0,0.0372,0.0403000004589558,20.8,pm25,69
2015-06-10T00:00:00,6,2015,0.25,115,77,999.9,997.234,4498917.1199998707,0.86,0.86,21.0,9.3,0.0,0.011,0.0599999986588955,16.0,ozone,67
2019-08-08T00:00:00,8,2019,1.0,115,41,999.633,995.9,4382323.1999996062,0.82,0.82,26.3,7.7,1.5,0.0124,0.0613000020384789,19.1,ozone,72
2017-05-20T00:00:00,5,2017,0.25,77,55,1000.7,996.034,4732104.96000007,0.78,0.78,18.2,5.7,0.0,0.0172,0.0737999677658081,19.7,ozone,111
2016-03-07T00:00:00,3,2016,0.0,42,93,1002.43,996.3,1029242.8799999376,0.14,0.14,13.8,7.7,1.5,0.0153,0.0441000051796436,15.0,pm25,57
2012-10-28T00:00:00,10,2012,0.75,107,98,1003.9,999.9,2424349.4399998961,0.43,0.43,18.4,2.1,0.0,0.053,0.0739999413490295,31.0,ozone,111
2013-07-18T00:00:00,7,2013,1.0,97,87,1001.23,997.234,4716023.0399998724,0.82,0.0,26.6,6.7,0.0,0.019,0.074999988079071,17.0,ozone,115
2012-01-15T00:00:00,1,2012,0.0,154,69,1005.23,1001.23,1362942.7199999855,0.26,0.26,9.9,8.2,0.0,0.06,0.0479999966919422,56.0,pm25,151
2013-11-23T00:00:00,11,2013,0.75,102,100,1003.9,999.9,1813236.4799999732,0.33,0.1,14.0,3.6,0.0,0.073,0.0389999970793724,30.0,pm25,89
2013-10-07T00:00:00,10,2013,0.75,93,81,999.9,995.9,3015359.9999999758,0.53,0.0,19.3,4.1,0.0,0.061,0.0719999670982361,17.0,ozone,104
2015-03-29T00:00:00,3,2015,0.25,76,76,1007.9,1002.57,3743066.8800002271,0.64,0.64,16.5,4.6,0.0,0.026,0.0739999413490295,28.0,ozone,111
2012-09-03T00:00:00,9,2012,1.0,108,60,1001.23,997.234,3996357.1199999996,0.74,0.74,24.4,2.6,0.0,0.022,0.0819999575614929,24.0,ozone,139
2015-08-08T00:00:00,8,2015,1.0,105,75,1002.57,999.9,4410466.5599997845,0.79,0.79,23.5,5.7,0.0,0.037,0.0669999718666077,48.0,pm25,132
2015-06-14T00:00:00,6,2015,0.25,200,59,995.9,993.234,5029620.4800001755,0.92,0.92,27.7,5.7,0.0,0.01,0.0769999623298645,32.0,ozone,122
2017-07-27T00:00:00,7,2017,1.0,80,49,1000.57,995.9,4539121.9199998938,0.85,0.85,25.6,6.7,0.0,0.0145,0.0771999955177307,25.4,ozone,123
2012-06-02T00:00:00,6,2012,0.25,200,64,997.234,993.234,4820555.52000007,0.94,0.94,23.1,9.8,3.6,0.007,0.0509999990463257,15.0,pm25,57
2013-09-11T00:00:00,9,2013,1.0,132,100,998.567,994.567,3373182.7200001343,0.66,0.0,25.6,4.6,0.0,0.019,0.062999963760376,18.0,ozone,77
2019-04-05T00:00:00,4,2019,0.25,62,91,1003.9,1001.1,2343939.8400000092,0.4,0.4,14.9,4.6,0.0,0.0148,0.037600003182888,12.7,pm25,52
2012-01-06T00:00:00,1,2012,0.0,184,99,1007.9,1005.23,1531802.8799999941,0.25,0.25,10.7,3.1,0.0,0.155,0.040999997407198,117.0,pm25,183
2019-08-25T00:00:00,8,2019,1.0,201,52,1000.7,996.3,3972234.24000003,0.77,0.77,25.6,6.2,0.0,0.0058,0.0670999884605408,22.8,ozone,91
2013-03-13T00:00:00,3,2013,0.0,91,100,1007.9,1003.9,3204322.5599997505,0.65,0.1,14.1,2.1,0.0,0.016,0.0809999704360962,36.0,ozone,136
2018-03-10T00:00:00,3,2018,0.0,65,92,1001.77,998.3,1403147.5200000082,0.25,0.25,12.8,7.2,0.0,0.0143,0.0373999923467636,12.8,pm25,52
2017-04-10T00:00:00,4,2017,0.25,58,98,1009.1,1003.5,3980275.1999999769,0.56,0.56,15.9,4.1,0.0,0.0161,0.0559999980032444,11.8,ozone,54
2012-07-16T00:00:00,7,2012,1.0,122,63,997.234,994.567,4647674.8799998052,0.81,0.81,24.5,8.2,0.0,0.018,0.0729999542236328,23.0,ozone,108
2016-05-24T00:00:00,5,2016,0.25,44,64,1004.97,1000.57,4498917.1199998595,0.74,0.74,20.8,7.7,1.5,0.0076,0.0383999906480312,7.0,ozone,36
2012-03-07T00:00:00,3,2012,0.0,44,48,1009.23,999.9,3204322.5599998306,0.42,0.42,11.4,6.2,0.0,0.055,0.0499999970197678,16.0,pm25,59
2012-08-22T00:00:00,8,2012,1.0,201,56,998.567,995.9,4088828.1599998996,0.75,0.75,25.5,5.1,0.0,0.023,0.0819999575614929,19.0,ozone,139
2013-09-01T00:00:00,9,2013,1.0,139,75,997.234,993.234,3558124.8000002941,0.71,0.0,26.4,6.7,0.0,0.01,0.0589999966323376,15.0,ozone,64
2012-04-16T00:00:00,4,2012,0.25,61,100,1010.57,1006.57,4028520.9599999548,0.61,0.61,14.3,5.1,0.0,0.013,0.0649999976158142,26.0,ozone,84
2018-04-21T00:00:00,4,2018,0.25,55,45,1007.23,1001.63,4313975.0399996648,0.7,0.7,15.2,5.1,0.0,0.0114,0.057499997317791,16.2,pm25,60
2018-07-06T00:00:00,7,2018,1.0,90,46,1004.7,999.5,4812514.5600003973,0.87,0.87,24.9,7.7,0.0,0.0126,0.0791999697685242,20.6,ozone,130
2016-08-04T00:00:00,8,2016,1.0,136,45,1002.43,998.3,4599429.1199998576,0.79,0.79,25.1,6.2,0.0,0.02,0.0883999466896057,21.0,ozone,201
2015-04-01T00:00:00,4,2015,0.25,61,60,1009.23,1003.9,3706882.5600001365,0.62,0.62,16.1,7.2,1.5,0.01,0.0539999976754189,15.0,pm25,57
2012-03-23T00:00:00,3,2012,0.25,59,85,1006.57,999.9,3332977.9199998747,0.53,0.53,13.2,9.8,0.0,0.02,0.044999998062849,23.0,pm25,74
2012-09-22T00:00:00,9,2012,0.75,150,56,999.9,997.234,2959073.2799999383,0.65,0.65,24.2,2.1,0.0,0.049,0.110999941825867,36.0,pm25,102
2017-02-24T00:00:00,2,2017,0.0,40,97,1012.03,1008.97,2894745.5999999563,0.38,0.38,12.9,2.6,0.0,0.0702,0.0441000051796436,17.1,pm25,62
2012-03-08T00:00:00,3,2012,0.0,59,78,1013.23,1009.23,3244527.3599997615,0.48,0.48,11.4,2.1,0.0,0.0829999,0.0559999980032444,21.0,pm25,70
2013-05-02T00:00:00,5,2013,0.25,118,79,1007.9,1003.9,4434589.4399997583,0.8,0.0,17.4,4.6,0.0,0.023,0.090999960899353,29.0,ozone,201
2013-11-17T00:00:00,11,2013,0.75,87,100,1003.9,998.567,1849420.7999999607,0.31,0.0,14.2,3.1,0.0,0.076,0.0529999993741512,44.0,pm25,122
2016-06-06T00:00:00,6,2016,0.25,201,42,997.9,994.567,4816535.0400003716,0.86,0.86,25.0,7.2,1.5,0.0182,0.0752999782562256,14.0,ozone,116
2017-05-14T00:00:00,5,2017,0.25,49,77,998.967,995.634,4454691.8400000669,0.69,0.69,15.9,7.2,2.1,0.0067,0.0498999916017056,10.0,ozone,46
2018-06-20T00:00:00,6,2018,1.0,70,37,999.767,995.367,4921067.5200003758,0.89,0.89,22.5,7.7,1.5,0.0132,0.0691999793052673,14.0,ozone,97
2013-07-24T00:00:00,7,2013,1.0,201,65,998.567,994.567,4607470.0800000783,0.77,0.0,27.5,6.7,0.0,0.021,0.090999960899353,14.0,ozone,201
2015-03-24T00:00:00,3,2015,0.25,47,79,1013.23,1009.23,3039482.8800000185,0.6,0.6,15.9,7.7,3.1,0.011,0.0469999983906746,10.0,ozone,44
2015-06-13T00:00:00,6,2015,0.25,201,59,994.567,990.568,4820555.5200002315,0.91,0.91,28.1,7.7,0.0,0.016,0.10099995136261,27.0,ozone,200
2017-04-30T00:00:00,4,2017,0.25,100,32,1006.57,1001.9,4514999.039999716,0.74,0.74,16.9,6.7,0.0,0.0175,0.0702999830245972,11.3,ozone,99
2013-07-13T00:00:00,7,2013,1.0,143,89,999.9,995.9,4808494.0800001454,0.8,0.0,26.5,5.1,0.0,0.016,0.0899999737739563,27.0,ozone,201
2013-12-11T00:00:00,12,2013,0.75,102,87,1010.57,1007.9,1672519.6800000274,0.24,0.0,9.1,1.5,0.0,0.183,0.0269999988377094,51.0,pm25,139
2012-03-20T00:00:00,3,2012,0.25,59,94,1009.23,1006.57,3445551.3600001531,0.49,0.49,12.5,3.1,0.0,0.034,0.0549999997019768,25.0,pm25,78
2012-03-28T00:00:00,3,2012,0.25,66,93,1006.57,1002.57,3075667.2000000603,0.53,0.53,14.6,5.7,0.0,0.018,0.0509999990463257,10.0,ozone,47
2012-02-27T00:00:00,2,2012,0.0,72,99,1001.23,995.9,1640355.8400000092,0.26,0.26,10.9,4.1,0.0,0.022,0.0439999997615814,19.0,pm25,66
2013-09-04T00:00:00,9,2013,1.0,57,88,999.9,995.9,3739046.4000001922,0.7,0.0,26.7,6.7,2.6,0.012,0.0709999799728394,19.0,ozone,101
2013-12-06T00:00:00,12,2013,0.75,134,100,1007.9,1002.57,1584069.1199999813,0.25,0.0,10.2,6.2,0.0,0.076,0.0309999994933605,44.0,pm25,122
2012-10-23T00:00:00,10,2012,0.75,50,100,1003.9,1001.23,2211264.0000000289,0.41,0.41,18.9,5.7,0.0,0.076,0.0389999970793724,12.0,pm25,50
2018-04-30T00:00:00,4,2018,0.25,55,88,1003.5,996.7,3686780.159999792,0.62,0.62,16.1,6.7,1.5,0.011,0.0458999909460545,13.5,pm25,54
2018-02-28T00:00:00,2,2018,0.0,60,84,1010.03,1006.7,2770110.7199999588,0.44,0.44,10.2,5.1,0.0,0.0373,0.0446000024676323,18.8,pm25,65
2019-03-27T00:00:00,3,2019,0.25,62,81,1006.97,1000.7,1769011.199999996,0.45,0.45,14.2,7.2,0.0,0.0153,0.0351999960839748,13.8,pm25,55
2012-12-26T00:00:00,12,2012,0.0,70,100,1005.23,998.567,1069447.6799999494,0.16,0.16,11.7,5.7,0.0,0.021,0.040999997407198,16.0,pm25,59
2018-03-19T00:00:00,3,2018,0.0,41,92,1007.77,1002.43,3345039.3599998103,0.51,0.51,12.1,3.1,0.0,0.0628,0.0443999916315079,9.0,ozone,41
2013-10-25T00:00:00,10,2013,0.75,201,100,1006.57,1002.57,2360021.7599999183,0.42,0.0,18.3,2.1,0.0,0.066,0.0649999976158142,41.0,pm25,115
2019-03-10T00:00:00,3,2019,0.0,48,41,1002.03,999.233,3091749.1199999936,0.39,0.39,12.7,2.6,0.0,0.023,0.0501999966800213,10.1,ozone,46
2012-05-30T00:00:00,5,2012,0.25,67,67,1003.9,999.9,4716023.0400000187,0.79,0.79,22.4,5.1,0.0,0.011,0.0699999928474426,20.0,ozone,100
2018-04-11T00:00:00,4,2018,0.25,57,88,1003.9,998.567,3236486.4000001345,0.62,0.62,16.3,8.8,0.0,0.0118,0.0533000007271767,10.5,ozone,49
2012-04-05T00:00:00,4,2012,0.25,53,86,1007.9,1003.9,3996357.1199999577,0.57,0.57,14.4,8.2,3.1,0.008,0.0489999987185001,9.0,ozone,45
2015-04-24T00:00:00,4,2015,0.25,91,72,1002.57,998.567,3751107.8399998518,0.67,0.67,16.7,7.2,2.6,0.007,0.0599999986588955,12.0,ozone,67
2013-08-24T00:00:00,8,2013,1.0,84,89,994.567,991.901,4153155.8399998047,0.75,0.0,26.2,8.2,0.0,0.022,0.0699999928474426,18.0,ozone,100
2015-03-09T00:00:00,3,2015,0.0,93,85,1005.23,1001.23,3160097.2799998322,0.52,0.52,14.5,2.6,0.0,0.055,0.0699999928474426,29.0,ozone,100
2013-06-25T00:00:00,6,2013,1.0,38,100,999.9,997.234,4563244.8000001432,0.75,0.0,23.2,6.2,0.0,0.015,0.0559999980032444,17.0,pm25,61
2012-10-26T00:00:00,10,2012,0.75,63,100,1010.57,1005.23,2412287.9999998896,0.4,0.4,18.3,2.6,0.0,0.0739999,0.040999997407198,26.0,pm25,80
2012-12-25T00:00:00,12,2012,0.0,50,100,1007.9,998.567,530703.35999999812,0.07,0.07,11.7,6.2,0.0,0.013,0.0349999964237213,21.0,pm25,70
2012-03-14T00:00:00,3,2012,0.0,63,92,1006.57,1003.9,2589189.1199999731,0.53,0.53,13.0,5.1,0.0,0.009,0.0459999963641167,10.0,ozone,43
2015-08-13T00:00:00,8,2015,1.0,84,69,1006.57,1002.57,4366241.27999957,0.78,0.78,23.1,7.7,1.5,0.044,0.0689999461174011,28.0,ozone,97
2015-08-06T00:00:00,8,2015,1.0,87,70,1001.23,997.234,2963093.760000058,0.66,0.66,23.7,4.6,0.0,0.04,0.0759999752044678,35.0,ozone,118
2013-11-18T00:00:00,11,2013,0.75,122,99,1005.23,1002.57,1354901.7599999777,0.24,0.0,14.0,3.1,0.0,0.056,0.0519999973475933,33.0,pm25,95
2013-05-06T00:00:00,5,2013,0.25,78,80,1001.23,997.234,748563.12000000756,0.71,0.0,19.4,7.2,0.0,0.01,0.056999996304512,11.0,ozone,58
2017-03-25T00:00:00,3,2017,0.25,71,100,1007.63,1004.97,2219304.9599999259,0.43,0.43,15.2,5.7,0.0,0.016,0.0459999963641167,16.5,pm25,60
2012-11-13T00:00:00,11,2012,0.75,119,94,1011.9,1005.23,2066526.71999992,0.34,0.34,14.7,2.6,0.0,0.132,0.0339999981224537,40.0,pm25,112
2018-04-01T00:00:00,4,2018,0.25,73,32,1000.3,995.367,3843578.880000161,0.66,0.66,18.0,5.1,0.0,0.0164,0.0549999997019768,14.5,pm25,56
2012-07-10T00:00:00,7,2012,1.0,201,44,999.9,994.567,4720043.52000016,0.82,0.82,24.4,4.1,1.5,0.019,0.0999999642372131,27.0,ozone,200
2016-06-23T00:00:00,6,2016,1.0,114,41,1006.17,1002.97,5045702.4000001978,0.96,0.96,24.2,7.2,1.5,0.0119,0.0688999891281128,10.0,ozone,96
2018-04-18T00:00:00,4,2018,0.25,44,51,1006.7,1000.03,2697742.0799999684,0.46,0.46,14.3,7.2,0.0,0.0216,0.0456999950110912,12.1,pm25,51
2013-02-28T00:00:00,2,2013,0.0,97,95,1015.9,1013.23,2834438.4000000576,0.56,0.0,11.4,3.6,0.0,0.059,0.0559999980032444,30.0,pm25,89
2018-03-24T00:00:00,3,2018,0.25,44,41,1005.63,1002.3,3268650.2400000137,0.56,0.56,13.8,6.7,0.0,0.0166,0.0519999973475933,11.9,pm25,50
2015-05-21T00:00:00,5,2015,0.25,71,75,1002.57,999.9,2432390.400000053,0.42,0.42,18.2,6.2,0.0,0.008,0.0519999973475933,20.0,pm25,68
2019-03-23T00:00:00,3,2019,0.25,53,68,1008.7,1005.9,2239407.3600000832,0.47,0.47,13.7,5.7,0.0,0.0104,0.0521999932825565,18.7,pm25,65
2015-06-27T00:00:00,6,2015,1.0,105,55,1002.57,999.9,4032541.439999985,0.85,0.85,23.4,5.7,0.0,0.014,0.0739999413490295,52.0,pm25,142
