date,max_rh_93612,max_stat_pres_93612,min_stat_press_93612,sum_sol_rad_93612,max_eto_93710,max_precip_93710,max_soil_temp_93710,max_ws_93612,max_wss_93612,max_wd_93612,max_wds_93612,min_wd_93612,min_wds_93612,nox,pm25,ozone,aqi
2019-08-04T00:00:00,41,998.833,995.767,4502937.5999998543,0.88,0.88,26.6,4.2465,4.3359,315,354.1,267,3.8,0.0122,15.9,0.0780999660491943,126
2016-03-05T00:00:00,93,1004.03,998.3,808116.48000004259,0.15,0.15,13.7,4.1571,4.3806,112,143.9,104,93.3,0.0059,22.0,0.0318000018596649,72
2019-02-13T00:00:00,69,999.233,991.634,470396.15999999788,0.15,0.15,10.8,3.7548,4.023,139,158.0,86,79.7,0.0171,7.8,0.0391000024974346,36
2019-02-17T00:00:00,100,1006.7,1001.5,1632314.8799999731,0.3,0.3,11.3,3.6207,3.7995,71,345.2,41,41.4,0.0372,20.8,0.0403000004589558,69
2019-12-20T00:00:00,83,1011.23,1006.43,1443352.3199999118,0.3,0.3,13.6,1.2069,1.2963,196,191.4,22,22.1,0.0545,36.0,0.0331999957561493,102
2013-01-25T00:00:00,100,1009.23,1005.23,142915.50000000111,0.04,0.3,10.6,1.788,2.235,339,336.0,2,2.0,0.034,35.0,0.0049999989569187,99
2018-02-27T00:00:00,94,1006.7,998.3,1362942.7200000195,0.3,0.3,9.6,1.9668,2.235,168,287.9,168,28.0,0.0422,16.2,0.035300001502037,60
2013-10-09T00:00:00,90,993.234,987.901,1190062.080000004,0.12,0.3,18.9,4.47,4.47,319,319.0,96,94.0,0.018,20.0,0.0399999991059303,68
2019-01-04T00:00:00,90,1005.1,997.234,1704683.5200000147,0.3,0.3,10.2,1.6986,1.9221,186,299.9,50,17.5,0.0743,39.5,0.0283000022172928,111
2017-04-04T00:00:00,71,1003.37,1000.97,3666677.7600003234,0.6,0.6,15.7,2.9949,3.2184,347,345.7,319,5.1,0.0301,15.2,0.0661999583244324,88
2018-04-13T00:00:00,92,1015.23,1011.77,4084807.6799998777,0.6,0.6,15.3,4.0677,4.1571,317,343.9,317,16.6,0.0158,10.1,0.0501999966800213,46
2018-04-08T00:00:00,85,1007.5,1004.43,4000377.6000000197,0.6,0.6,16.6,5.1405,5.3193,320,323.9,320,9.6,0.0093,10.7,0.0439999997615814,45
2019-03-25T00:00:00,28,1006.97,1001.77,3429469.4400000172,0.6,0.6,13.8,2.6373,2.9949,315,335.5,182,21.3,0.0259,19.0,0.0599999986588955,67
2017-09-27T00:00:00,37,999.633,996.967,3349059.8400000143,0.6,0.6,19.1,2.5032,2.682,154,345.1,57,71.2,0.0407,17.2,0.0742999911308289,113
2017-04-11T00:00:00,81,1004.3,1001.37,2725885.4399999832,0.6,0.6,16.1,2.3691,2.8161,209,211.6,123,74.5,0.0208,28.2,0.0652999877929688,85
2018-07-25T00:00:00,39,1002.17,998.3,3928008.9599997075,0.85,0.85,25.2,2.9502,3.2184,308,327.3,157,5.6,0.0178,15.8,0.0812999606132507,137
2018-07-16T00:00:00,44,999.233,995.634,4535101.4399999836,0.85,0.85,25.1,4.3806,4.5147,315,330.4,315,253.3,0.0118,40.5,0.0785999894142151,128
2018-06-08T00:00:00,58,1002.17,998.567,4868801.2800003793,0.85,0.85,22.2,4.6488,4.7829,313,321.5,313,264.8,0.0106,15.1,0.0654999613761902,85
2019-06-14T00:00:00,29,997.9,994.567,4904985.6000004793,0.85,0.85,23.0,3.3525,3.4866,308,335.5,305,180.2,0.0098,16.3,0.0608000010251999,70
2019-06-11T00:00:00,55,1001.63,997.767,4547162.879999985,0.85,0.85,22.7,2.7714,3.0396,320,338.8,141,18.6,0.0212,22.1,0.0804999470710754,134
2019-08-07T00:00:00,58,997.5,994.301,4297893.1199997617,0.85,0.85,26.9,5.0064,5.1852,314,316.9,194,164.9,0.0142,29.2,0.0748999714851379,115
2017-07-27T00:00:00,49,1000.57,995.9,4539121.9199998938,0.85,0.85,25.6,4.8723,5.0958,313,320.9,44,47.0,0.0145,25.4,0.0771999955177307,123
2016-05-28T00:00:00,46,999.9,997.367,4667777.2800000859,0.85,0.85,23.3,4.0677,4.2018,322,330.3,280,6.5,0.0144,16.0,0.0676999688148499,92
2018-07-19T00:00:00,55,998.034,993.234,4088828.1600000579,0.85,0.85,25.2,3.4866,3.576,318,350.4,161,122.4,0.0233,32.2,0.0803999900817871,134
2017-06-17T00:00:00,30,997.5,993.901,4792412.1600000793,0.85,0.85,21.7,4.4253,4.6041,299,348.1,206,137.0,0.0144,18.9,0.080299973487854,134
2018-06-02T00:00:00,61,1002.3,997.1,4876842.2400002936,0.85,0.85,21.2,3.129,3.2631,285,336.1,282,41.1,0.0192,17.6,0.0745999813079834,114
2013-03-07T00:00:00,100,1001.23,997.234,1684581.1199999971,0.44,1.7,12.4,2.682,3.576,310,308.0,16,16.0,0.029,19.0,0.0459999963641167,66
2016-03-03T00:00:00,53,1007.9,1005.1,2380124.1599999107,0.41,0.41,13.2,2.9949,3.0843,358,356.4,288,7.0,0.0241,29.0,0.0476999953389168,87
2019-11-10T00:00:00,71,1004.3,1000.3,1929830.3999998728,0.41,0.41,17.2,1.4304,1.6092,85,359.8,20,17.7,0.0549,47.8,0.0727999806404114,131
2018-02-19T00:00:00,48,1005.5,999.633,2468574.7199999122,0.41,0.41,10.2,5.364,5.6769,321,324.9,321,9.6,0.0263,13.0,0.0414999984204769,53
2017-02-18T00:00:00,72,994.167,982.835,2158997.7599999872,0.41,0.41,13.7,4.6041,4.7829,198,312.4,198,93.7,0.0105,13.2,0.0496000051498413,53
2019-04-04T00:00:00,73,1004.03,1000.3,2118792.9599999171,0.41,0.41,14.9,2.8161,3.0396,358,358.0,306,5.4,0.0179,17.4,0.040499996393919,62
2018-02-16T00:00:00,47,1012.03,1006.3,2536922.8799999966,0.41,0.41,10.2,2.8161,3.0396,280,357.1,83,18.9,0.0567,20.2,0.0456000044941902,68
2017-03-26T00:00:00,100,1006.43,1004.03,2754028.7999999896,0.41,0.41,15.1,3.3972,3.6207,331,342.2,253,12.2,0.02,19.5,0.0493999905884266,67
2018-02-09T00:00:00,66,1005.9,1000.43,2239407.36000007,0.41,0.41,12.0,1.9221,2.1009,145,351.9,42,31.2,0.0635,36.6,0.0603999905288219,104
2015-03-03T00:00:00,95,1005.23,1002.57,2786192.6399999792,0.41,0.41,12.7,3.576,3.576,344,351.0,23,24.0,0.041,18.0,0.044999998062849,63
2017-03-29T00:00:00,48,1008.57,1004.83,3646575.3600002034,0.57,0.57,15.3,2.5926,2.9502,338,340.1,270,13.1,0.0292,13.7,0.0623000003397465,75
2017-03-17T00:00:00,100,1005.9,1001.1,3264629.7599998,0.57,0.57,15.9,1.9668,2.0562,351,348.5,27,26.7,0.0428,21.4,0.0616999939084053,73
2018-03-12T00:00:00,86,1006.17,999.633,2942991.3599998849,0.57,0.57,13.6,3.129,3.3525,153,222.1,153,76.0,0.0361,15.1,0.0434999987483025,57
2017-03-14T00:00:00,44,1004.83,1002.3,3373182.7199999783,0.57,0.57,15.5,1.788,1.9668,209,283.6,17,2.2,0.0447,18.5,0.0751999616622925,116
2019-03-14T00:00:00,74,1011.23,1008.7,2710236.2799999462,0.57,0.57,12.8,2.5032,2.7267,165,322.1,94,31.0,0.0278,20.8,0.0494999997317791,69
2019-04-06T00:00:00,85,1008.83,1003.9,3686780.159999995,0.57,0.57,15.1,3.576,3.7548,259,350.4,259,32.1,0.02,12.0,0.055100005120039,51
2016-03-18T00:00:00,95,1003.5,1001.37,3345039.3599999226,0.57,0.57,13.6,2.682,2.8608,270,340.0,270,3.0,0.0417,23.0,0.0591999962925911,74
2019-03-19T00:00:00,62,1000.83,994.167,2565066.2399999243,0.57,0.57,13.8,3.6207,3.8889,206,243.1,85,40.8,0.0161,21.5,0.0554999969899654,71
2017-03-28T00:00:00,98,1008.83,1006.43,3453592.3200002233,0.57,0.57,15.1,2.7267,2.9949,344,349.8,145,2.7,0.0366,12.6,0.0459999963641167,52
2015-08-05T00:00:00,74,1006.57,1001.23,3224424.9600000367,0.57,0.57,23.6,3.129,3.129,318,318.0,21,20.0,0.028,29.0,0.0589999966323376,87
2015-03-14T00:00:00,75,1009.23,1003.9,3184220.1599998334,0.57,0.57,15.9,2.235,2.235,318,318.0,18,19.0,0.032,21.0,0.0649999976158142,84
2015-03-15T00:00:00,56,1006.57,1001.23,2725885.4400000055,0.57,0.57,16.5,4.023,4.47,320,320.0,13,22.0,0.015,13.0,0.0679999589920044,93
2017-07-25T00:00:00,66,999.767,996.567,4611490.55999995,0.82,0.82,25.6,2.5479,2.9502,219,328.4,219,191.8,0.0131,25.8,0.0664999485015869,89
2018-07-20T00:00:00,39,997.367,994.167,4394384.6399996076,0.82,0.82,25.4,4.8723,5.0064,319,354.9,109,107.4,0.0238,21.6,0.0930999517440796,201
2017-04-28T00:00:00,81,1001.1,998.167,4510978.5599998534,0.82,0.82,17.0,7.6437,7.9566,315,359.1,314,228.5,0.0078,12.9,0.0608999915421009,70
2018-07-27T00:00:00,49,997.9,994.567,4048623.359999896,0.82,0.82,25.9,3.4419,3.5313,305,318.3,276,258.1,0.0205,50.4,0.0763999819755554,138
2019-08-15T00:00:00,46,999.367,994.567,4309954.5599996867,0.82,0.82,25.7,3.2631,3.3525,304,328.7,90,10.6,0.0198,25.8,0.0972999930381775,200
2016-08-02T00:00:00,16,1004.7,1001.1,572890.48000000615,0.82,0.82,25.4,4.1571,4.2912,308,312.0,294,162.7,0.0205,39.0,0.0898999571800232,201
2018-06-11T00:00:00,63,999.5,991.634,4917047.0400003539,0.82,0.82,21.3,3.5313,3.6207,311,339.6,148,25.4,0.0176,11.8,0.0641999840736389,81
2017-07-04T00:00:00,46,1001.23,996.967,4900965.1200000932,0.82,0.82,25.4,3.5313,3.6207,163,344.9,163,152.5,0.0121,85.0,0.0884999632835388,201
2018-07-15T00:00:00,32,999.1,994.834,4032541.4400002048,0.82,0.82,25.0,4.47,4.5594,303,311.7,261,260.2,0.0098,12.1,0.0531000047922134,51
2019-06-16T00:00:00,70,997.1,992.301,4784371.200000193,0.82,0.82,22.8,3.6207,3.7548,290,323.6,258,259.4,0.0091,17.9,0.0640999674797058,81
2017-06-18T00:00:00,58,994.567,990.434,4053984.0000000582,0.82,0.82,22.3,2.7714,2.8608,298,338.1,298,74.0,0.0146,19.3,0.080299973487854,134
2017-07-08T00:00:00,50,998.167,995.1,4506958.079999649,0.82,0.82,25.3,4.6488,4.8276,346,343.9,280,30.0,0.0168,21.7,0.0827999711036682,142
2019-08-08T00:00:00,41,999.633,995.9,4382323.1999996062,0.82,0.82,26.3,4.8276,4.9617,334,334.4,316,264.3,0.0124,19.1,0.0613000020384789,72
2016-05-19T00:00:00,56,1000.97,994.967,4539121.9199998239,0.82,0.82,22.8,5.4534,5.6322,343,345.2,298,43.4,0.0175,15.0,0.067799985408783,93
2019-01-11T00:00:00,100,1004.7,998.167,1491598.080000022,0.27,0.27,12.3,2.7714,2.9502,103,278.6,83,5.0,0.0532,27.1,0.0223999917507172,83
2018-03-16T00:00:00,89,1002.17,998.433,1077488.6399999745,0.27,0.27,13.1,4.7829,5.0511,147,319.1,128,12.0,0.0241,13.2,0.0361999943852425,53
2019-03-06T00:00:00,93,1002.83,993.901,1777052.1600000388,0.27,0.27,13.8,5.9004,6.2133,210,208.3,139,116.5,0.0073,8.3,0.040499996393919,37
2016-01-11T00:00:00,90,1021.1,1018.43,1572007.6799999794,0.27,0.27,11.0,1.4751,1.6539,141,359.0,74,30.8,0.0854999,32.0,0.0321999937295914,93
2016-03-10T00:00:00,76,1008.3,1001.9,2999278.0799998748,0.54,0.54,13.7,3.0396,3.0843,110,319.1,110,66.3,0.0254,30.0,0.0391000024974346,89
2017-04-08T00:00:00,90,1007.37,999.767,2677639.6799999513,0.54,0.54,16.1,4.8276,5.0511,326,359.3,120,20.7,0.0091,13.3,0.0499999970197678,54
2017-03-27T00:00:00,78,1007.77,1005.23,3357100.8000000389,0.54,0.54,15.3,7.4649,7.7778,319,346.8,319,6.9,0.0079,7.9,0.0438000001013279,41
2015-03-18T00:00:00,83,1005.23,1002.57,2543874.9599999436,0.54,0.54,16.1,3.129,3.576,313,315.0,299,298.0,0.021,13.0,0.0559999980032444,54
2015-03-16T00:00:00,70,1005.23,1002.57,2629393.9200000316,0.54,0.54,16.4,4.47,4.47,360,346.0,97,10.0,0.03,18.0,0.0639999508857727,80
2016-03-16T00:00:00,93,1008.57,1003.1,3421428.4799999935,0.54,0.54,13.3,2.682,2.8161,246,345.2,1,0.1,0.0504,43.0,0.0543999932706356,119
2017-06-14T00:00:00,37,1000.43,996.567,4856739.8400003407,0.79,0.79,20.0,3.4866,3.6654,303,325.7,28,47.6,0.0057,21.2,0.0608000010251999,70
2018-06-01T00:00:00,79,1003.9,1000.3,4848698.8800002169,0.79,0.79,20.9,3.6207,3.7995,311,338.3,253,62.6,0.0177,14.6,0.0591000057756901,64
2016-06-13T00:00:00,26,1007.1,1002.83,4120740.7200002614,0.79,0.79,23.9,4.6935,4.7829,302,337.5,289,8.4,0.0119,13.0,0.0643999576568604,82
2019-08-31T00:00:00,27,999.633,995.5,4024500.4799999418,0.79,0.79,25.7,3.0396,3.3525,306,319.4,7,8.5,0.0132,22.7,0.0691999793052673,97
2016-08-10T00:00:00,61,1002.17,999.233,4358200.3199998308,0.79,0.79,24.2,2.8161,2.9055,307,329.5,146,82.7,0.0159,28.0,0.0856999754905701,201
2015-08-11T00:00:00,70,1002.57,998.567,4434589.439999707,0.79,0.79,23.2,4.023,4.023,314,315.0,156,157.0,0.05,17.0,0.0479999966919422,61
2016-08-12T00:00:00,24,1006.7,1002.17,4330056.9599995948,0.79,0.79,23.6,3.8442,3.9336,311,342.5,285,5.2,0.0186,35.0,0.105799973011017,201
2016-08-04T00:00:00,45,1002.43,998.3,4599429.1199998576,0.79,0.79,25.1,3.8442,3.9336,274,336.3,274,258.0,0.02,21.0,0.0883999466896057,201
2016-08-13T00:00:00,47,1005.23,1000.03,4289852.1599996239,0.79,0.79,24.5,3.7995,3.9336,321,327.6,139,101.0,0.0195,21.0,0.1110999584198,70
2017-07-09T00:00:00,34,998.167,994.701,3091749.1199998837,0.79,0.79,25.1,2.8161,3.0396,313,348.3,119,15.6,0.013,18.9,0.0741999745368958,112
2017-07-06T00:00:00,49,1003.37,998.967,4595408.6400000378,0.79,0.79,25.3,4.3806,4.5594,298,336.2,160,111.2,0.0111,22.2,0.092199981212616,201
2019-08-22T00:00:00,67,994.834,990.168,3948111.36000007,0.79,0.79,24.8,2.5479,2.8608,320,346.3,288,215.0,0.0142,19.7,0.0648999810218811,83
2016-08-17T00:00:00,31,1001.5,997.234,4185319.6799997338,0.79,0.79,26.0,2.682,2.8608,138,317.3,101,105.0,0.0243,34.0,0.107899963855743,97
2016-08-06T00:00:00,66,1001.77,997.234,4563244.7999998368,0.79,0.79,24.8,3.7995,3.8889,303,313.3,294,178.3,0.0185,19.0,0.0839999914169312,146
2016-08-01T00:00:00,52,1002.83,999.767,4326036.4799996605,0.79,0.79,25.7,3.3525,3.4419,292,312.8,145,117.3,0.0118,46.0,0.0834999680519104,145
2019-04-09T00:00:00,77,1007.77,1004.7,3903886.0799999922,0.79,0.79,15.8,9.5658,9.9234,317,324.1,306,300.6,0.0028,12.4,0.0521000027656555,52
2018-07-30T00:00:00,60,999.633,995.634,3767189.7600001446,0.79,0.79,26.2,2.9055,2.9949,283,321.5,280,78.6,0.0286,74.5,0.0671999454498291,161
2019-08-05T00:00:00,57,999.767,995.9,3891824.6399999945,0.79,0.79,26.8,3.9336,4.0677,300,335.5,171,144.2,0.0083,17.6,0.0698999762535095,100
2017-05-23T00:00:00,65,999.1,994.567,4732104.9600000139,0.79,0.79,19.6,3.4419,3.576,315,351.3,169,3.3,0.0226,20.6,0.0981999635696411,200
2015-08-18T00:00:00,44,1002.57,998.567,4120991.9999998286,0.79,0.79,23.2,3.576,3.576,322,322.0,137,136.0,0.028,51.0,0.112999975681305,139
2015-08-08T00:00:00,75,1002.57,999.9,4410466.5599997845,0.79,0.79,23.5,3.576,3.576,338,320.0,144,144.0,0.037,48.0,0.0669999718666077,132
2019-08-23T00:00:00,54,994.167,991.101,3988316.159999988,0.79,0.79,25.2,3.4866,3.576,291,314.1,267,131.5,0.0216,30.7,0.0702999830245972,99
2018-06-07T00:00:00,74,1000.97,997.234,4760248.3200001372,0.79,0.79,22.2,4.2465,4.3359,311,351.4,302,250.1,0.0082,13.7,0.0658999681472778,87
2017-06-16T00:00:00,57,1000.17,996.034,4808494.0800003856,0.79,0.79,20.9,3.2184,3.2631,310,321.4,289,130.9,0.0107,16.0,0.0834999680519104,145
2018-07-02T00:00:00,64,998.034,993.501,4691900.1600001818,0.19,0.19,25.6,3.8889,3.9783,305,326.3,271,5.9,0.0145,73.1,0.0911999940872192,201
2016-03-13T00:00:00,91,1010.17,1007.23,1057386.2400000286,0.19,0.19,13.1,2.8608,3.0843,129,138.8,96,94.4,0.0074,32.0,0.0371999964118004,93
2018-06-30T00:00:00,37,997.1,994.301,4796432.6400001748,0.19,0.19,26.0,3.0843,3.2184,293,357.6,293,74.9,0.0146,16.0,0.0666999816894531,89
2019-03-05T00:00:00,77,1003.23,995.634,446273.27999999607,0.19,0.19,14.1,4.2912,4.6041,276,330.8,89,45.3,0.0136,22.2,0.0338999927043915,72
2017-02-24T00:00:00,97,1012.03,1008.97,2894745.5999999563,0.38,0.38,12.9,1.788,2.1903,320,356.6,109,0.9,0.0702,17.1,0.0441000051796436,62
2017-02-14T00:00:00,100,1008.17,1004.57,2424349.4399999646,0.38,0.38,13.5,1.3857,1.8327,258,349.3,10,9.1,0.0448,27.7,0.0433000028133392,84
2018-02-24T00:00:00,50,1016.43,1010.43,2689701.1200000262,0.38,0.38,9.6,3.0843,3.2184,332,335.4,68,60.3,0.0544,17.9,0.0411999933421612,63
2019-02-11T00:00:00,37,1011.37,1007.63,2504759.0399999628,0.38,0.38,11.1,2.1009,2.2797,98,357.2,68,22.6,0.0435,12.9,0.0433999933302402,53
2019-02-26T00:00:00,41,1003.77,1001.1,1588089.6000000408,0.38,0.38,11.4,3.3078,3.4419,170,171.8,130,99.7,0.0183,15.3,0.0394999980926514,58
2019-03-08T00:00:00,89,1005.1,1001.37,2942991.3599999864,0.38,0.38,13.5,3.5313,3.7101,324,350.4,260,250.4,0.0217,8.3,0.0451000034809113,42
2019-01-18T00:00:00,88,1015.5,1010.03,1720765.4400000388,0.38,0.38,12.8,3.6207,3.7101,323,346.6,292,0.6,0.0377,15.3,0.0321000032126904,58
2018-03-23T00:00:00,81,1010.3,1005.63,3469674.2400002554,0.51,0.51,14.0,4.5594,4.6488,242,335.4,242,239.7,0.0136,7.6,0.0476999953389168,44
2018-03-09T00:00:00,82,1002.97,999.367,2802274.5599999116,0.51,0.51,12.7,3.6654,3.7995,289,334.8,289,72.8,0.0262,18.8,0.0527999997138977,65
2017-03-11T00:00:00,100,1007.9,1004.57,3011339.5199999181,0.51,0.51,14.3,2.682,2.9055,284,348.1,259,28.3,0.0305,35.9,0.0591999962925911,102
2016-03-14T00:00:00,66,1011.5,1007.37,2938970.880000025,0.51,0.51,13.6,6.0345,6.2133,308,323.8,279,95.1,0.0219,9.0,0.0476999953389168,44
2018-03-19T00:00:00,92,1007.77,1002.43,3345039.3599998103,0.51,0.51,12.1,2.0562,2.4138,329,340.2,18,3.2,0.0628,9.0,0.0443999916315079,41
2015-03-07T00:00:00,84,1009.23,1003.9,3127933.4399998849,0.51,0.51,13.7,2.235,2.235,348,344.0,15,16.0,0.038,32.0,0.0709999799728394,101
2019-04-01T00:00:00,53,1003.77,997.767,3160097.28000006,0.51,0.51,14.6,4.2018,4.47,312,332.6,312,20.6,0.0268,14.3,0.0562999993562698,56
2017-05-28T00:00:00,73,1003.5,998.167,4695920.6399999866,0.76,0.76,19.4,3.8442,3.9783,312,329.9,303,273.1,0.0085,12.5,0.0594999976456165,66
2017-05-03T00:00:00,69,1000.17,995.1,4362220.799999889,0.76,0.76,20.2,2.9055,3.0843,303,351.5,54,16.1,0.0507,27.3,0.0839999914169312,146
2016-04-17T00:00:00,16,1006.83,1003.23,4233565.4399997015,0.76,0.76,15.5,2.2797,2.7714,155,358.2,155,0.0,0.0277,22.0,0.0693999528884888,98
2015-08-30T00:00:00,64,1007.9,1002.57,3899865.6000001156,0.76,0.76,23.0,5.364,5.811,319,319.0,289,289.0,0.005,32.0,0.0499999970197678,93
2017-05-29T00:00:00,78,999.367,994.567,4382323.1999998279,0.76,0.76,19.6,4.7382,4.917,312,328.0,303,209.0,0.0093,20.0,0.0601000040769577,68
2019-08-19T00:00:00,33,999.367,996.3,4096869.1199997258,0.76,0.76,25.6,3.3972,3.4866,5,321.6,5,13.4,0.0104,16.7,0.0667999982833862,90
2017-05-09T00:00:00,74,996.834,993.634,4591388.15999958,0.76,0.76,19.4,2.9502,2.9949,287,338.7,232,23.5,0.0207,18.4,0.0773999691009521,123
2015-08-24T00:00:00,65,1006.57,1002.57,4129032.9599998025,0.76,0.76,22.9,3.576,3.576,307,307.0,166,163.0,0.011,28.0,0.0789999961853027,129
2015-08-28T00:00:00,50,1003.9,998.567,4016459.5199999427,0.76,0.76,23.0,3.576,3.576,322,326.0,38,30.0,0.038,27.0,0.105999946594238,201
2019-08-26T00:00:00,50,997.634,993.367,3851619.8399999668,0.76,0.76,25.7,2.9949,3.129,322,354.2,322,158.0,0.0168,30.1,0.0852999687194824,201
2019-08-24T00:00:00,67,998.167,994.567,3883783.6800001878,0.76,0.76,25.5,3.6654,3.7101,355,351.9,314,148.7,0.0109,24.2,0.0925999879837036,201
2016-06-16T00:00:00,68,1008.3,1004.43,4949210.880000283,0.76,0.76,23.3,4.6488,4.7382,303,309.8,281,242.7,0.0154,8.0,0.0529999993741512,49
2018-03-26T00:00:00,85,1008.57,1004.97,3739046.4000002439,0.49,0.49,12.9,3.4419,3.5313,324,357.4,98,104.9,0.0292,9.8,0.0436999946832657,41
2019-02-25T00:00:00,81,1004.7,1001.63,2227345.919999986,0.49,0.49,11.0,4.023,4.2465,150,259.3,105,41.3,0.0212,13.5,0.0451000034809113,54
2018-03-03T00:00:00,93,1006.97,1000.83,1925809.919999965,0.49,0.49,10.7,3.5313,3.6654,231,345.0,25,22.9,0.0119,7.7,0.0433000028133392,40
2017-03-23T00:00:00,84,1010.97,1005.5,3284732.1599999634,0.49,0.49,15.4,4.5147,4.6488,317,328.1,293,73.5,0.0177,15.4,0.048399992287159,58
2018-03-15T00:00:00,90,1004.7,1001.37,3296793.5999998776,0.49,0.49,13.3,3.7548,3.9336,301,322.9,125,121.3,0.0102,9.5,0.0471999943256378,44
2018-06-28T00:00:00,24,998.433,994.834,4892924.1600002637,0.49,0.49,24.0,4.917,5.0511,316,325.6,293,248.7,0.015,19.9,0.0636999607086182,79
2018-03-11T00:00:00,100,1006.43,1002.17,2842479.3599998504,0.49,0.49,13.1,1.4751,1.788,97,344.9,97,4.4,0.025,15.8,0.0531000047922134,59
2015-03-05T00:00:00,88,1015.9,1011.9,3135974.3999998677,0.49,0.49,13.2,2.235,2.682,350,356.0,3,21.0,0.068,16.0,0.0539999976754189,59
2016-03-01T00:00:00,90,1009.9,1006.3,2806295.0400000494,0.49,0.49,13.2,2.0562,2.235,320,354.8,73,7.9,0.0356,28.0,0.0588000006973743,84
2019-09-06T00:00:00,44,1003.37,999.767,3670698.2400002149,0.73,0.73,25.8,3.9336,4.1124,331,346.0,172,158.2,0.0126,20.2,0.0663999915122986,88
2016-08-25T00:00:00,40,1003.63,998.833,3915947.5200001355,0.73,0.73,26.1,2.8608,3.0843,191,340.6,191,113.1,0.0254,18.0,0.080299973487854,134
2016-08-19T00:00:00,64,1002.3,999.367,3819456.0000000373,0.73,0.73,26.0,3.0396,3.0843,306,356.7,247,99.7,0.0203,35.0,0.113699972629547,99
2016-04-21T00:00:00,76,1002.03,997.634,4141094.3999997522,0.73,0.73,18.1,4.2465,4.3806,193,336.0,119,119.9,0.0238,18.0,0.0725999474525452,107
2017-04-20T00:00:00,72,1010.57,1007.5,4301913.5999996858,0.73,0.73,16.5,6.5262,6.8391,318,323.0,301,300.7,0.0133,12.1,0.055100005120039,51
2019-08-30T00:00:00,67,1002.17,997.1,3960172.8000000417,0.73,0.73,25.8,3.4866,3.6207,288,328.9,227,195.1,0.0097,18.1,0.0637999773025513,80
2017-09-03T00:00:00,49,999.367,994.967,3260609.2799998685,0.73,0.73,28.8,4.023,4.4253,283,288.4,50,49.4,0.0143,55.9,0.0889999866485596,201
2017-05-01T00:00:00,67,1002.83,998.3,4478814.7199998545,0.73,0.73,17.2,4.5147,4.6935,316,349.3,2,17.2,0.0222,24.7,0.073199987411499,109
2017-04-27T00:00:00,89,1001.5,998.3,3887804.159999765,0.73,0.73,17.2,7.6884,7.9119,320,328.1,319,296.5,0.006,10.1,0.0594999976456165,66
2017-05-02T00:00:00,52,1000.43,997.1,4466753.2799998475,0.73,0.73,18.2,3.9783,4.0677,306,327.9,289,36.9,0.0437,16.7,0.0857999920845032,201
2015-08-23T00:00:00,75,1005.23,1001.23,3682759.6799998954,0.73,0.73,22.9,2.682,3.129,316,316.0,225,224.0,0.008,31.0,0.0779999494552612,125
2015-08-31T00:00:00,72,1005.23,999.9,3956152.3200000445,0.73,0.73,22.6,2.682,2.682,333,333.0,151,151.0,0.026,28.0,0.0639999508857727,84
2016-04-15T00:00:00,68,1006.7,1004.03,4133053.4399998332,0.73,0.73,15.3,6.3027,6.5262,314,318.0,289,110.4,0.0089,16.0,0.0486000031232834,59
2018-06-04T00:00:00,16,996.7,992.834,4941169.9200003352,0.98,0.98,22.2,5.5428,5.7216,309,324.2,293,286.3,0.0113,12.4,0.0606000050902367,69
2013-11-20T00:00:00,100,999.9,993.234,1700663.0400000443,0.3,3.8,14.9,2.682,2.682,298,302.0,10,10.0,0.032,32.0,0.0519999973475933,93
2019-02-07T00:00:00,37,1012.83,1009.1,2146936.3200000925,0.35,0.35,11.5,1.4304,1.8327,181,207.2,102,37.8,0.063,22.1,0.0397999994456768,72
2019-11-17T00:00:00,88,1006.03,1001.63,1777052.15999998,0.35,0.35,17.1,1.6986,1.8327,356,356.7,274,5.4,0.0406,33.7,0.0583999902009964,96
2019-02-03T00:00:00,80,995.634,991.101,1387065.6000000108,0.35,0.35,12.7,5.811,6.0792,136,148.0,136,112.1,0.0048,7.4,0.0403000004589558,37
2019-11-13T00:00:00,71,1002.17,996.167,1439331.8399999072,0.35,0.35,17.2,1.5198,1.6539,190,333.8,145,41.5,0.0713,43.0,0.0667999982833862,119
2016-04-20T00:00:00,30,1002.97,999.5,4096869.1199999065,0.7,0.7,17.4,2.5926,2.6373,293,347.3,83,5.8,0.0319,20.0,0.0837999582290649,146
2016-05-21T00:00:00,80,1006.97,1003.1,4651695.3600002313,0.7,0.7,21.7,6.1686,6.3027,309,345.9,298,12.9,0.0077,7.0,0.0456000044941902,42
2016-08-26T00:00:00,46,1003.23,1000.17,3867701.7600001888,0.7,0.7,25.7,3.6654,3.7548,307,319.5,280,205.4,0.0129,19.0,0.0703999400138855,99
2017-04-03T00:00:00,43,1000.57,997.767,4008418.5599999758,0.7,0.7,15.7,5.4981,5.7216,303,359.5,0,3.4,0.0374,15.5,0.0556000024080276,58
2017-04-29T00:00:00,68,1005.9,1001.23,4514999.0399997775,0.7,0.7,16.8,2.8608,2.9949,200,326.7,26,28.5,0.0157,18.6,0.0705999732017517,100
2017-09-10T00:00:00,72,1001.37,996.567,3389264.6400000439,0.7,0.7,25.4,4.47,4.6041,321,359.3,144,15.4,0.0156,21.7,0.0777999758720398,125
